time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2022-07-05T17:00,490.0,312.0,178.0,501.6,823.0,428.3,272.7,155.6,501.6,719.3
2022-07-05T18:00,341.0,235.0,106.0,512.3,607.0,276.2,190.3,85.8,512.3,491.6
2022-07-05T19:00,175.0,84.0,91.0,298.2,372.7,119.0,57.1,61.9,298.2,253.4
2022-07-05T20:00,45.0,6.0,39.0,45.5,136.1,7.0,0.9,6.0,10.7,21.1
2022-07-05T21:00,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
2022-07-05T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T06:00,28.0,12.0,16.0,112.7,82.2,63.4,27.2,36.2,193.1,186.1
2022-07-06T07:00,165.0,111.0,54.0,481.7,304.9,229.6,154.4,75.1,481.7,424.2
2022-07-06T08:00,346.0,273.0,73.0,667.1,541.5,419.5,331.0,88.5,667.1,656.5
2022-07-06T09:00,527.0,442.0,85.0,765.2,764.2,598.0,501.5,96.4,765.2,867.2
2022-07-06T10:00,690.0,593.0,97.0,819.0,958.0,750.4,644.9,105.5,819.0,1041.8
2022-07-06T11:00,822.0,719.0,103.0,857.4,1109.6,865.7,757.2,108.5,857.4,1168.5
2022-07-06T12:00,909.0,803.0,106.0,879.1,1208.6,931.7,823.0,108.6,879.1,1238.7
2022-07-06T13:00,928.0,810.0,118.0,858.5,1248.3,927.4,809.5,117.9,858.5,1247.6
2022-07-06T14:00,854.0,717.0,137.0,773.8,1226.1,832.0,698.5,133.5,773.8,1194.4
2022-07-06T15:00,799.0,663.0,136.0,767.3,1143.3,756.8,628.0,128.8,767.3,1083.0
2022-07-06T16:00,662.0,538.0,124.0,707.8,1005.6,606.1,492.6,113.5,707.8,920.7
2022-07-06T17:00,537.0,435.0,102.0,699.7,822.5,469.3,380.1,89.1,699.7,718.8
2022-07-06T18:00,370.0,282.0,88.0,615.3,606.4,299.5,228.3,71.2,615.3,490.9
2022-07-06T19:00,204.0,142.0,62.0,505.2,371.9,138.5,96.4,42.1,505.2,252.6
2022-07-06T20:00,56.0,29.0,27.0,220.6,135.1,8.3,4.3,4.0,49.3,20.0
2022-07-06T21:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2022-07-06T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T06:00,29.0,14.0,15.0,132.5,81.2,65.7,31.7,34.0,228.2,183.9
2022-07-07T07:00,167.0,114.0,53.0,498.2,302.8,232.9,159.0,73.9,498.2,422.2
2022-07-07T08:00,350.0,276.0,74.0,676.8,539.5,424.7,334.9,89.8,676.8,654.7
2022-07-07T09:00,537.0,450.0,87.0,780.8,762.5,609.6,510.8,98.8,780.8,865.6
2022-07-07T10:00,707.0,611.0,96.0,845.2,956.5,769.0,664.6,104.4,845.2,1040.5
2022-07-07T11:00,842.0,740.0,102.0,883.4,1108.3,886.9,779.5,107.4,883.4,1167.4
2022-07-07T12:00,934.0,828.0,106.0,907.2,1207.6,957.4,848.7,108.7,907.2,1237.8
2022-07-07T13:00,967.0,860.0,107.0,912.1,1247.5,966.5,859.5,106.9,912.1,1246.8
2022-07-07T14:00,946.0,841.0,105.0,908.1,1225.4,921.6,819.3,102.3,908.1,1193.8
2022-07-07T15:00,871.0,768.0,103.0,889.3,1142.7,825.0,727.5,97.6,889.3,1082.4
2022-07-07T16:00,749.0,652.0,97.0,858.3,1005.1,685.7,596.9,88.8,858.3,920.2
2022-07-07T17:00,590.0,501.0,89.0,806.5,821.9,515.5,437.7,77.8,806.5,718.1
2022-07-07T18:00,408.0,330.0,78.0,720.9,605.6,330.2,267.0,63.1,720.9,490.1
2022-07-07T19:00,221.0,161.0,60.0,574.1,371.0,149.9,109.2,40.7,574.1,251.6
2022-07-07T20:00,61.0,34.0,27.0,259.4,134.0,8.6,4.8,3.8,54.8,18.8
2022-07-07T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T06:00,30.0,15.0,15.0,143.1,80.0,68.1,34.0,34.0,248.0,181.5
2022-07-08T07:00,172.0,119.0,53.0,523.9,300.5,240.4,166.3,74.1,523.9,420.0
2022-07-08T08:00,358.0,285.0,73.0,701.6,537.5,434.8,346.1,88.7,701.6,652.8
2022-07-08T09:00,547.0,461.0,86.0,801.8,760.7,621.2,523.5,97.7,801.8,863.9
2022-07-08T10:00,716.0,621.0,95.0,860.4,955.0,779.0,675.7,103.4,860.4,1039.1
2022-07-08T11:00,849.0,748.0,101.0,894.0,1107.1,894.4,788.0,106.4,894.0,1166.3
2022-07-08T12:00,935.0,831.0,104.0,911.3,1206.5,958.5,851.9,106.6,911.3,1236.9
2022-07-08T13:00,973.0,867.0,106.0,920.2,1246.7,972.5,866.6,105.9,920.2,1246.0
2022-07-08T14:00,950.0,846.0,104.0,914.0,1224.7,925.5,824.2,101.3,914.0,1193.1
2022-07-08T15:00,874.0,773.0,101.0,895.6,1142.1,827.9,732.2,95.7,895.6,1081.8
2022-07-08T16:00,752.0,656.0,96.0,864.1,1004.5,688.4,600.5,87.9,864.1,919.5
2022-07-08T17:00,591.0,503.0,88.0,810.4,821.2,516.3,439.4,76.9,810.4,717.4
2022-07-08T18:00,408.0,331.0,77.0,724.1,604.8,330.0,267.7,62.3,724.1,489.2
2022-07-08T19:00,220.0,161.0,59.0,575.7,370.0,148.9,109.0,39.9,575.7,250.5
2022-07-08T20:00,60.0,34.0,26.0,260.2,132.8,7.9,4.5,3.4,51.4,17.5
2022-07-08T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T06:00,29.0,14.0,15.0,134.7,78.9,65.9,31.8,34.1,234.9,179.1
2022-07-09T07:00,170.0,117.0,53.0,519.1,298.2,238.2,163.9,74.3,519.1,417.8
2022-07-09T08:00,356.0,284.0,72.0,701.9,535.4,432.7,345.2,87.5,701.9,650.8
2022-07-09T09:00,545.0,460.0,85.0,802.0,758.9,619.2,522.6,96.6,802.0,862.2
2022-07-09T10:00,713.0,619.0,94.0,859.1,953.4,776.0,673.7,102.3,859.1,1037.6
2022-07-09T11:00,846.0,746.0,100.0,892.7,1105.7,891.4,786.0,105.4,892.7,1165.1
2022-07-09T12:00,932.0,829.0,103.0,910.0,1205.4,955.5,849.9,105.6,910.0,1235.9
2022-07-09T13:00,962.0,857.0,105.0,910.3,1245.8,961.6,856.6,105.0,910.3,1245.2
2022-07-09T14:00,941.0,838.0,103.0,906.0,1223.9,916.8,816.5,100.4,906.0,1192.4
2022-07-09T15:00,867.0,767.0,100.0,889.2,1141.4,821.2,726.5,94.7,889.2,1081.1
2022-07-09T16:00,747.0,652.0,95.0,859.5,1003.8,683.8,596.8,87.0,859.5,918.8
2022-07-09T17:00,589.0,501.0,88.0,808.0,820.5,514.4,437.6,76.9,808.0,716.6
2022-07-09T18:00,406.0,329.0,77.0,720.8,604.0,328.2,266.0,62.2,720.8,488.2
2022-07-09T19:00,219.0,160.0,59.0,573.8,369.0,148.0,108.1,39.9,573.8,249.3
2022-07-09T20:00,60.0,34.0,26.0,261.1,131.5,7.3,4.1,3.2,47.6,16.0
2022-07-09T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T06:00,27.0,13.0,14.0,126.2,77.6,61.4,29.6,31.9,221.6,176.6
2022-07-10T07:00,163.0,112.0,51.0,501.0,295.8,229.0,157.3,71.6,501.0,415.5
2022-07-10T08:00,346.0,274.0,72.0,679.9,533.3,421.0,333.4,87.6,679.9,648.8
2022-07-10T09:00,531.0,447.0,84.0,781.4,757.0,603.6,508.1,95.5,781.4,860.4
2022-07-10T10:00,697.0,604.0,93.0,839.7,951.8,758.8,657.5,101.2,839.7,1036.1
2022-07-10T11:00,829.0,730.0,99.0,874.7,1104.4,873.6,769.3,104.3,874.7,1163.8
2022-07-10T12:00,916.0,816.0,100.0,896.6,1204.3,939.2,836.7,102.5,896.6,1234.9
2022-07-10T13:00,951.0,856.0,95.0,909.9,1244.8,950.7,855.7,95.0,909.9,1244.4
2022-07-10T14:00,928.0,833.0,95.0,901.2,1223.1,904.2,811.6,92.6,901.2,1191.7
2022-07-10T15:00,853.0,758.0,95.0,879.4,1140.6,807.9,718.0,90.0,879.4,1080.4
2022-07-10T16:00,738.0,652.0,86.0,860.2,1003.0,675.5,596.8,78.7,860.2,918.0
2022-07-10T17:00,577.0,492.0,85.0,794.3,819.6,503.8,429.6,74.2,794.3,715.7
2022-07-10T18:00,396.0,320.0,76.0,702.3,603.0,319.9,258.5,61.4,702.3,487.2
2022-07-10T19:00,212.0,153.0,59.0,550.5,367.8,143.0,103.2,39.8,550.5,248.0
2022-07-10T20:00,56.0,31.0,25.0,239.0,130.1,6.2,3.4,2.8,39.6,14.5
2022-07-10T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T06:00,24.0,10.0,14.0,98.0,76.4,54.7,22.8,31.9,173.2,174.1
2022-07-11T07:00,148.0,89.0,59.0,401.5,293.4,208.5,125.4,83.1,401.5,413.2
2022-07-11T08:00,302.0,183.0,119.0,456.0,531.0,367.8,222.9,144.9,456.0,646.7
2022-07-11T09:00,474.0,306.0,168.0,536.3,755.1,539.0,348.0,191.0,536.3,858.6
2022-07-11T10:00,629.0,419.0,210.0,583.6,950.1,684.9,456.3,228.7,583.6,1034.6
2022-07-11T11:00,795.0,638.0,157.0,765.5,1103.0,838.0,672.5,165.5,765.5,1162.6
2022-07-11T12:00,895.0,775.0,120.0,852.4,1203.1,917.8,794.7,123.1,852.4,1233.8
2022-07-11T13:00,749.0,342.0,407.0,363.9,1243.8,748.8,341.9,406.9,363.9,1243.4
2022-07-11T14:00,862.0,626.0,236.0,677.8,1222.2,839.9,609.9,229.9,677.8,1190.8
2022-07-11T15:00,787.0,584.0,203.0,678.0,1139.8,745.4,553.1,192.3,678.0,1079.5
2022-07-11T16:00,693.0,535.0,158.0,706.4,1002.2,634.2,489.6,144.6,706.4,917.2
2022-07-11T17:00,538.0,394.0,144.0,636.8,818.7,469.7,343.9,125.7,636.8,714.7
2022-07-11T18:00,363.0,237.0,126.0,521.1,601.9,293.1,191.4,101.7,521.1,486.0
2022-07-11T19:00,207.0,141.0,66.0,509.2,366.5,139.3,94.9,44.4,509.2,246.6
2022-07-11T20:00,50.0,20.0,30.0,154.8,128.5,5.0,2.0,3.0,22.8,12.8
2022-07-11T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T06:00,25.0,12.0,13.0,118.8,75.1,57.1,27.4,29.7,211.5,171.4
2022-07-12T07:00,159.0,108.0,51.0,491.4,290.8,224.6,152.5,72.0,491.4,410.8
2022-07-12T08:00,341.0,273.0,68.0,683.2,528.8,415.7,332.8,82.9,683.2,644.6
2022-07-12T09:00,523.0,439.0,84.0,771.5,753.1,595.0,499.5,95.6,771.5,856.8
2022-07-12T10:00,689.0,595.0,94.0,830.2,948.4,750.5,648.1,102.4,830.2,1033.0
2022-07-12T11:00,820.0,722.0,98.0,867.4,1101.5,864.5,761.1,103.3,867.4,1161.2
2022-07-12T12:00,906.0,802.0,104.0,883.0,1201.9,929.2,822.5,106.7,883.0,1232.7
2022-07-12T13:00,952.0,852.0,100.0,907.3,1242.8,951.8,851.8,100.0,907.3,1242.5
2022-07-12T14:00,867.0,724.0,143.0,784.5,1221.3,844.7,705.4,139.3,784.5,1190.0
2022-07-12T15:00,708.0,549.0,159.0,637.9,1138.9,670.5,520.0,150.6,637.9,1078.7
2022-07-12T16:00,664.0,526.0,138.0,695.2,1001.3,607.6,481.3,126.3,695.2,916.2
2022-07-12T17:00,551.0,422.0,129.0,683.0,817.7,480.9,368.3,112.6,683.0,713.6
2022-07-12T18:00,365.0,252.0,113.0,555.2,600.7,294.5,203.3,91.2,555.2,484.7
2022-07-12T19:00,150.0,29.0,121.0,105.1,365.0,100.7,19.5,81.2,105.1,245.0
2022-07-12T20:00,51.0,19.0,32.0,147.7,126.8,4.4,1.6,2.8,18.8,10.9
2022-07-12T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T06:00,23.0,8.0,15.0,80.0,73.8,52.6,18.3,34.3,143.5,168.7
2022-07-13T07:00,125.0,41.0,84.0,188.2,288.3,177.1,58.1,119.0,188.2,408.3
2022-07-13T08:00,325.0,236.0,89.0,593.3,526.5,396.6,288.0,108.6,593.3,642.4
2022-07-13T09:00,515.0,424.0,91.0,747.2,751.0,586.2,482.6,103.6,747.2,854.9
2022-07-13T10:00,642.0,471.0,171.0,658.5,946.7,699.5,513.2,186.3,658.5,1031.4
2022-07-13T11:00,774.0,593.0,181.0,713.4,1100.1,816.1,625.3,190.8,713.4,1159.9
2022-07-13T12:00,594.0,263.0,331.0,289.9,1200.7,609.3,269.8,339.5,289.9,1231.5
2022-07-13T13:00,907.0,724.0,183.0,771.7,1241.7,906.8,723.9,183.0,771.7,1241.5
2022-07-13T14:00,837.0,576.0,261.0,624.7,1220.3,815.5,561.2,254.3,624.7,1189.0
2022-07-13T15:00,703.0,368.0,335.0,428.0,1138.0,665.8,348.5,317.3,428.0,1077.7
2022-07-13T16:00,680.0,500.0,180.0,661.6,1000.3,622.1,457.5,164.7,661.6,915.2
2022-07-13T17:00,423.0,172.0,251.0,278.8,816.6,369.0,150.1,219.0,278.8,712.4
2022-07-13T18:00,396.0,322.0,74.0,711.0,599.4,319.3,259.6,59.7,711.0,483.3
2022-07-13T19:00,199.0,127.0,72.0,462.4,363.5,133.2,85.0,48.2,462.4,243.4
2022-07-13T20:00,52.0,22.0,30.0,171.9,125.0,3.7,1.6,2.2,18.2,9.0
2022-07-13T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T06:00,18.0,6.0,12.0,60.6,72.4,41.2,13.7,27.5,109.6,166.0
2022-07-14T07:00,148.0,92.0,56.0,426.3,285.6,210.3,130.7,79.6,426.3,405.8
2022-07-14T08:00,292.0,192.0,100.0,484.9,524.1,356.7,234.5,122.1,484.9,640.2
2022-07-14T09:00,450.0,322.0,128.0,569.0,749.0,512.5,366.7,145.8,569.0,853.0
2022-07-14T10:00,682.0,588.0,94.0,823.6,944.9,743.3,640.8,102.4,823.6,1029.8
2022-07-14T11:00,699.0,509.0,190.0,613.3,1098.5,737.2,536.8,200.4,613.3,1158.5
2022-07-14T12:00,737.0,504.0,233.0,556.2,1199.4,756.0,517.0,239.0,556.2,1230.4
2022-07-14T13:00,933.0,829.0,104.0,884.5,1240.6,932.9,828.9,104.0,884.5,1240.4
2022-07-14T14:00,889.0,728.0,161.0,790.3,1219.3,866.2,709.3,156.9,790.3,1188.0
2022-07-14T15:00,861.0,764.0,97.0,889.4,1137.0,815.3,723.5,91.9,889.4,1076.7
2022-07-14T16:00,505.0,229.0,276.0,303.3,999.2,462.0,209.5,252.5,303.3,914.1
2022-07-14T17:00,381.0,136.0,245.0,220.8,815.4,332.3,118.6,213.7,220.8,711.2
2022-07-14T18:00,192.0,53.0,139.0,117.3,598.0,154.7,42.7,112.0,117.3,481.8
2022-07-14T19:00,99.0,9.0,90.0,32.9,361.9,66.1,6.0,60.1,32.9,241.6
2022-07-14T20:00,17.0,0.0,17.0,0.0,123.1,1.0,0.0,1.0,0.0,6.9
2022-07-14T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T06:00,22.0,10.0,12.0,102.2,71.0,50.5,23.0,27.6,186.3,163.1
2022-07-15T07:00,145.0,93.0,52.0,435.1,282.9,206.7,132.6,74.1,435.1,403.3
2022-07-15T08:00,324.0,250.0,74.0,634.3,521.7,396.2,305.7,90.5,634.3,637.9
2022-07-15T09:00,507.0,416.0,91.0,737.3,746.9,577.7,474.0,103.7,737.3,851.0
2022-07-15T10:00,676.0,580.0,96.0,814.1,943.1,736.9,632.3,104.7,814.1,1028.1
2022-07-15T11:00,751.0,535.0,216.0,645.6,1097.0,792.1,564.3,227.8,645.6,1157.1
2022-07-15T12:00,803.0,528.0,275.0,583.4,1198.1,823.8,541.7,282.1,583.4,1229.1
2022-07-15T13:00,854.0,583.0,271.0,622.6,1239.5,853.9,582.9,271.0,622.6,1239.3
2022-07-15T14:00,745.0,389.0,356.0,422.7,1218.3,725.9,379.0,346.9,422.7,1187.0
2022-07-15T15:00,797.0,561.0,236.0,653.7,1136.0,754.7,531.2,223.5,653.7,1075.7
2022-07-15T16:00,661.0,450.0,211.0,596.8,998.1,604.6,411.6,193.0,596.8,912.9
2022-07-15T17:00,525.0,361.0,164.0,587.0,814.1,457.7,314.7,143.0,587.0,709.8
2022-07-15T18:00,380.0,289.0,91.0,641.3,596.5,305.9,232.6,73.3,641.3,480.2
2022-07-15T19:00,205.0,147.0,58.0,540.3,360.1,136.4,97.8,38.6,540.3,239.7
2022-07-15T20:00,52.0,29.0,23.0,229.1,121.0,2.0,1.1,0.9,13.0,4.7
2022-07-15T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16T06:00,18.0,6.0,12.0,62.0,69.6,41.4,13.8,27.6,114.0,160.3
2022-07-16T07:00,126.0,59.0,67.0,278.8,280.2,180.2,84.4,95.8,278.8,400.7
2022-07-16T08:00,291.0,180.0,111.0,458.9,519.2,356.2,220.3,135.9,458.9,635.6
2022-07-16T09:00,475.0,327.0,148.0,581.3,744.7,541.5,372.8,168.7,581.3,849.1
2022-07-16T10:00,637.0,457.0,180.0,642.7,941.3,694.6,498.4,196.3,642.7,1026.4
2022-07-16T11:00,732.0,476.0,256.0,575.2,1095.4,772.2,502.2,270.1,575.2,1155.6
2022-07-16T12:00,833.0,602.0,231.0,665.9,1196.7,854.7,617.7,237.0,665.9,1227.9
2022-07-16T13:00,932.0,823.0,109.0,879.9,1238.3,931.9,823.0,109.0,879.9,1238.2
2022-07-16T14:00,902.0,774.0,128.0,841.9,1217.2,878.8,754.1,124.7,841.9,1185.9
2022-07-16T15:00,841.0,738.0,103.0,860.9,1134.8,796.3,698.8,97.5,860.9,1074.5
2022-07-16T16:00,728.0,634.0,94.0,841.9,996.9,665.7,579.8,86.0,841.9,911.6
2022-07-16T17:00,562.0,470.0,92.0,765.5,812.8,489.8,409.6,80.2,765.5,708.3
2022-07-16T18:00,388.0,312.0,76.0,694.3,595.0,312.0,250.9,61.1,694.3,478.5
2022-07-16T19:00,197.0,135.0,62.0,498.8,358.3,130.7,89.6,41.1,498.8,237.7
2022-07-16T20:00,50.0,27.0,23.0,214.6,118.9,1.0,0.5,0.5,6.3,2.4
2022-07-16T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
